Subject,Session,Epoch,MajStage
sub-22176,ses-01,0,2
sub-22176,ses-01,1,1
sub-22176,ses-01,2,0
sub-22176,ses-01,3,0
sub-22176,ses-01,4,1
sub-22176,ses-01,5,1
sub-22176,ses-01,6,0
sub-22176,ses-01,7,2
sub-22176,ses-01,8,2
sub-22176,ses-01,9,0
sub-22176,ses-01,10,0
sub-22176,ses-01,11,2
sub-22176,ses-01,12,2
sub-22176,ses-01,13,2
sub-22176,ses-01,14,2
sub-22176,ses-01,15,2
sub-22176,ses-01,16,2
sub-22176,ses-01,17,0
sub-22176,ses-01,18,3
sub-22176,ses-01,19,0
sub-22176,ses-01,20,3
sub-22176,ses-01,21,3
sub-22176,ses-01,22,2
sub-22176,ses-01,23,0
sub-22176,ses-01,24,0
sub-22176,ses-01,25,0
sub-22176,ses-01,26,0
sub-22176,ses-01,27,1
sub-22176,ses-01,28,1
sub-22176,ses-01,29,2
sub-22176,ses-01,30,0
sub-22176,ses-01,31,0
sub-22176,ses-01,32,2
sub-22176,ses-01,33,2
sub-22176,ses-01,34,2
sub-22176,ses-01,35,2
sub-22176,ses-01,36,0
sub-22176,ses-01,37,2
sub-22176,ses-01,38,2
sub-22176,ses-01,39,2
sub-22176,ses-01,40,4
sub-22176,ses-01,41,1
sub-22176,ses-01,42,2
sub-22176,ses-01,43,2
sub-22176,ses-01,44,2
sub-22176,ses-01,45,2
sub-22176,ses-01,46,2
sub-22176,ses-01,47,2
sub-22176,ses-01,48,2
sub-22176,ses-01,49,2
sub-22176,ses-01,50,2
sub-22176,ses-01,51,2
sub-22176,ses-01,52,2
sub-22176,ses-01,53,3
sub-22176,ses-01,54,3
sub-22176,ses-01,55,0
sub-22176,ses-01,56,2
sub-22176,ses-01,57,2
sub-22176,ses-01,58,2
sub-22176,ses-01,59,0
sub-22176,ses-01,60,2
sub-22176,ses-01,61,2
sub-22176,ses-01,62,2
sub-22176,ses-01,63,2
sub-22176,ses-01,64,2
sub-22176,ses-01,65,2
sub-22176,ses-01,66,2
sub-22176,ses-01,67,2
sub-22176,ses-01,68,2
sub-22176,ses-01,69,2
sub-22176,ses-01,70,2
sub-22176,ses-01,71,2
sub-22176,ses-01,72,2
sub-22176,ses-01,73,2
sub-22176,ses-01,74,2
sub-22176,ses-01,75,2
sub-22176,ses-01,76,2
sub-22176,ses-01,77,2
sub-22176,ses-01,78,2
sub-22176,ses-01,79,2
sub-22176,ses-01,80,2
sub-22176,ses-01,81,2
sub-22176,ses-01,82,2
sub-22176,ses-01,83,2
sub-22176,ses-01,84,2
sub-22176,ses-01,85,2
sub-22176,ses-01,86,2
sub-22176,ses-01,87,2
sub-22176,ses-01,88,2
sub-22176,ses-01,89,2
sub-22176,ses-01,90,2
sub-22176,ses-01,91,2
sub-22176,ses-01,92,2
sub-22176,ses-01,93,2
sub-22176,ses-01,94,2
sub-22176,ses-01,95,2
sub-22176,ses-01,96,2
sub-22176,ses-01,97,0
sub-22176,ses-01,98,4
sub-22176,ses-01,99,4
sub-22176,ses-01,100,4
sub-22176,ses-01,101,4
sub-22176,ses-01,102,4
sub-22176,ses-01,103,4
sub-22176,ses-01,104,4
sub-22176,ses-01,105,4
sub-22176,ses-01,106,4
sub-22176,ses-01,107,4
sub-22176,ses-01,108,4
sub-22176,ses-01,109,4
sub-22176,ses-01,110,4
sub-22176,ses-01,111,2
sub-22176,ses-01,112,2
sub-22176,ses-01,113,2
sub-22176,ses-01,114,0
sub-22176,ses-01,115,4
sub-22176,ses-01,116,2
sub-22176,ses-01,117,2
sub-22176,ses-01,118,2
sub-22176,ses-01,119,2
sub-22176,ses-01,120,2
sub-22176,ses-01,121,2
sub-22176,ses-01,122,2
sub-22176,ses-01,123,2
sub-22176,ses-01,124,2
sub-22176,ses-01,125,2
sub-22176,ses-01,126,2
sub-22176,ses-01,127,2
sub-22176,ses-01,128,3
sub-22176,ses-01,129,4
sub-22176,ses-01,130,4
sub-22176,ses-01,131,4
sub-22176,ses-01,132,4
sub-22176,ses-01,133,4
